bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count
32502,Angels Flight (Harry Bosch  #6; Harry Bosch Universe  #8),Michael Connelly,4.16,446607274,9.78045E+12,eng,454,31890,1228
32505,The Closers (Harry Bosch  #11; Harry Bosch Universe  #14),Michael Connelly,4.12,446699551,9.78045E+12,eng,432,28571,1215
32506,The Poet (Jack McEvoy  #1; Harry Bosch Universe  #5),Michael Connelly,4.2,446690457,9.78045E+12,eng,510,61662,1918
32507,Chasing the Dime,Michael Connelly,3.96,044661162X,9.78045E+12,eng,448,26109,776
32508,The Black Echo (Harry Bosch  #1; Harry Bosch Universe  #1),Michael Connelly,4.1,446612731,9.78045E+12,eng,482,119217,3019
32510,Shakespeare's Champion (Lily Bard  #2),Charlaine Harris,3.83,425213102,9.78043E+12,eng,214,13645,527
32516,Shakespeare's Trollop (Lily Bard  #4),Charlaine Harris,3.87,425196992,9.78043E+12,eng,194,11989,362
32523,Hide (Detective D.D. Warren  #2),Lisa Gardner,4.15,553804324,9.78055E+12,eng,313,25636,1429
32527,Alone (Detective D.D. Warren  #1),Lisa Gardner,3.97,553584537,9.78055E+12,eng,451,41823,1756
32529,The Next Accident (Quincy & Rainie  #3),Lisa Gardner,4.17,752848267,9.78075E+12,eng,389,12914,450
32530,The Third Victim (Quincy & Rainie  #2),Lisa Gardner,4.16,553578685,9.78055E+12,eng,384,23807,491
32532,On Becoming a Novelist,John Gardner-Raymond Carver,4.11,393320030,9.78039E+12,eng,150,2241,200
32533,The Art of Fiction: Notes on Craft for Young Writers,John Gardner,4,679734031,9.78068E+12,eng,224,4877,391
32581,Lolita,Vladimir Nabokov-Martin Amis,3.89,679410430,9.78068E+12,eng,335,1881,288
32585,Hunger,Knut Hamsun-George Egerton,4.06,486431681,9.78049E+12,eng,134,26016,1283
32590,Pan,Knut Hamsun-Sverre Lyngstad,3.9,141180676,9.78014E+12,eng,181,5457,240
32626,Books of Blood: Volumes One to Three (Books of Blood #1-3),Clive Barker,4.17,425165582,9.78043E+12,eng,507,22083,457
32627,Everville (Book of the Art #2),Clive Barker,4.03,60933151,9.78006E+12,eng,697,8669,151
32628,The Great and Secret Show (Book of the Art #1),Clive Barker,4.05,006093316X,9.78006E+12,eng,658,25455,485
32636,Abarat: Days of Magic  Nights of War,Clive Barker,4.21,60596384,9.78006E+12,eng,569,11634,279
32638,The Thief of Always,Clive Barker,4.19,60177241,9.78006E+12,eng,225,22123,1194
32640,The Inhuman Condition (Books of Blood  #4),Clive Barker,3.97,743417348,9.78074E+12,eng,180,6129,101
32650,The Return of the Native,Thomas Hardy-Alexander Theroux,3.85,037575718X,9.78038E+12,eng,448,28843,921
32667,Blood and Smoke,Stephen King,3.92,671046179,9.78067E+12,eng,4,6054,150
32668,LT's Theory of Pets,Stephen King,3.69,074352005X,9.78074E+12,eng,1,2617,127
32669,Clear and Present Danger (Jack Ryan Universe  #6),Tom Clancy,4.1,425144372,9.78043E+12,eng,688,116535,576
32682,Patriot Games (Jack Ryan  #1; Jack Ryan Universe  #2),Tom Clancy,4.13,425134350,9.78043E+12,eng,503,164306,904
32692,Gerald's Game,Stephen King,3.5,831727527,9.78083E+12,eng,332,110879,2514
32694,Faithful: Two Diehard Boston Red Sox Fans Chronicle the Historic 2004 Season,Stewart O'Nan-Stephen King,3.82,743267532,9.78074E+12,eng,464,4169,161
32703,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon-Steven Rimbauer-Ridley Pearson,3.67,786890436,9.78079E+12,eng,277,7706,344
32767,At the Mountains of Madness,H.P. Lovecraft-China Miéville-S.T. Joshi,3.89,812974417,9.78081E+12,eng,224,22322,1446
32769,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,4.25,345329457,9.78035E+12,eng,184,20969,481
32807,Trojan Odyssey (Dirk Pitt  #17),Clive Cussler,3.93,425199320,9.78043E+12,eng,463,14788,311
32812,Paradiso (The Divine Comedy  #3),Dante Alighieri-Dorothy L. Sayers-Barbara Reynolds,3.95,140441050,9.78014E+12,eng,400,11130,206
32827,From the Earth to the Moon (Extraordinary Voyages  #4),Jules Verne,3.78,1598184547,9.7816E+12,eng,136,16621,401
32829,Journey to the Center of the Earth (Extraordinary Voyages  #3),Jules Verne,3.85,553213970,9.78055E+12,eng,240,101764,2353
32831,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne-Caleb Carr-Jordan Stump,4.1,812972120,9.78081E+12,eng,723,28969,893
32872,Sliver of Truth (Ridley Jones #2),Lisa Unger,3.68,307338460,9.78031E+12,eng,308,2865,337
32915,Sailor Song,Ken Kesey,3.57,140139974,9.78014E+12,eng,533,1956,100
32929,Goodnight Moon,Margaret Wise Brown-Clement Hurd,4.27,60775858,9.78006E+12,eng,32,264013,4733
32939,New Rules: Polite Musings from a Timid Observer,Bill Maher,3.71,1594862958,9.78159E+12,en-US,304,4964,302
32946,The Outsiders,S.E. Hinton,4.08,141314575,9.78014E+12,eng,218,2559,253
32951,Sister Outsider: Essays and Speeches,Audre Lorde,4.48,895941414,9.7809E+12,en-GB,190,11007,491
32957,Caramelo,Sandra Cisneros,3.89,679742581,9.78068E+12,eng,441,9001,679
32977,Nancy's Mysterious Letter (Nancy Drew Mystery Stories  #8),Carolyn Keene-Walter Karig,3.86,1557091625,9.78156E+12,eng,210,7986,160
32978,The Clue in the Diary (Nancy Drew Mystery Stories  #7),Carolyn Keene-Margaret Maron-Russell H. Tandy-Mildred Benson,3.95,1557091617,9.78156E+12,eng,202,10545,199
32979,The Secret of the Old Clock (Nancy Drew Mystery Stories  #1),Carolyn Keene-Russell H. Tandy-Sara Paretsky,3.99,1557091552,9.78156E+12,eng,210,50875,1941
32982,The Haunted Bridge (Nancy Drew Mystery Stories  #15),Carolyn Keene-Mildred Benson,3.92,448095157,9.78045E+12,eng,180,7364,168
32987,The Greatest Generation,Tom Brokaw,4,812975294,9.78081E+12,eng,464,13892,873
32994,Maverick: The Success Story Behind the World's Most Unusual Workplace,Ricardo Semler,4.16,712678867,9.78071E+12,eng,336,2787,151
33001,Weekend Warriors (Sisterhood  #1),Fern Michaels,4.05,821775898,9.78082E+12,eng,304,6552,547
33052,Murder in the Cathedral,T.S. Eliot,3.76,156632772,9.78016E+12,eng,148,6500,280
33059,Cathedral,Nelson DeMille,3.85,751531170,9.78075E+12,eng,640,6972,261
33137,Floating in My Mother's Palm,Ursula Hegi-John Collier-Francine Kass,3.82,684854759,9.78068E+12,en-US,192,2660,213
33144,Paint it Black,Janet Fitch,3.48,316182745,9.78032E+12,eng,387,9884,966
33175,Les Misérables,Victor Hugo-Norman Denny,4.16,140444300,9.78014E+12,eng,1232,3753,445
33187,Hamlet,William Shakespeare-John Crowther-SparkNotes,4.01,1586638440,9.78159E+12,eng,352,1646,237
33263,South of the Border  West of the Sun,Haruki Murakami-Philip Gabriel,3.87,679767398,9.78068E+12,eng,213,3650,449
33293,Naked Economics: Undressing the Dismal Science,Charles Wheelan,4.03,393324869,9.78039E+12,eng,288,5703,493
33297,The Naked Ape: A Zoologist's Study of the Human Animal,Desmond Morris,3.95,385334303,9.78039E+12,eng,256,6479,307
33300,Reasons to Live,Amy Hempel,4.16,60976721,9.78006E+12,eng,129,2651,233
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.06,60899220,9.78006E+12,eng,312,168706,8782
33333,Searching for God Knows What,Donald Miller,3.92,785263713,9.78079E+12,eng,246,22864,690
33353,It's Called a Breakup Because It's Broken: The Smart Girl's Break-Up Buddy,Greg Behrendt-Amiira Ruotola (-Behrendt),4.01,767921968,9.78077E+12,eng,276,8388,651
33356,Jennifer Government,Max Barry,3.66,349117624,9.78035E+12,eng,352,10500,915
33363,Mama Day,Gloria Naylor,4.17,679721819,9.78068E+12,eng,312,8690,537
33418,Parallel Worlds: A Journey through Creation  Higher Dimensions  and the Future of the Cosmos,Michio Kaku,4.18,1400033721,9.7814E+12,eng,361,14613,432
33436,Key Lime Pie Murder (Hannah Swensen  #9),Joanne Fluke,3.84,758210183,9.78076E+12,eng,342,9891,503
33437,Cherry Cheesecake Murder (Hannah Swensen  #8),Joanne Fluke,3.91,758202954,9.78076E+12,eng,382,12067,498
33438,Peach Cobbler Murder (Hannah Swensen  #7),Joanne Fluke,3.92,758201559,9.78076E+12,eng,384,11157,517
33439,Strawberry Shortcake Murder (Hannah Swensen  #2),Joanne Fluke,3.84,1575667215,9.78158E+12,eng,320,13878,813
33440,Lemon Meringue Pie Murder (Hannah Swensen  #4),Joanne Fluke,3.88,758215045,9.78076E+12,eng,352,12195,584
33441,Fluke: Or  I Know Why the Winged Whale Sings,Christopher Moore,3.75,006056668X,9.78006E+12,eng,321,34773,1920
33442,Sugar Cookie Murder (Hannah Swensen  #6),Joanne Fluke,3.75,758206828,9.78076E+12,eng,380,10942,630
33443,Chocolate Chip Cookie Murder (Hannah Swensen  #1),Joanne Fluke,3.71,758213506,9.78076E+12,eng,436,31767,1945
33445,Blueberry Muffin Murder (Hannah Swensen  #3),Joanne Fluke,3.87,1575667223,9.78158E+12,eng,310,13007,653
33449,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk,Al Ries-Jack Trout,4.04,887306667,9.78089E+12,en-US,143,12823,407
33453,You Suck (A Love Story  #2),Christopher Moore,3.83,60590297,9.78006E+12,eng,328,41291,2413
33454,Bloodsucking Fiends (A Love Story  #1),Christopher Moore,3.94,60735414,9.78006E+12,eng,300,51706,1834
33455,Island of the Sequined Love Nun,Christopher Moore-Oliver Wyman,3.79,60735449,9.78006E+12,eng,336,26949,1231
33456,A Dirty Job (Grim Reaper  #1),Christopher Moore,4.07,60590270,9.78006E+12,en-US,387,88016,5333
33457,Practical Demonkeeping (Pine Cove  #1),Christopher Moore,3.82,60735422,9.78006E+12,eng,256,36255,1309
33458,The Lust Lizard of Melancholy Cove (Pine Cove  #2),Christopher Moore,3.86,60735457,9.78006E+12,en-US,304,28420,1183
33478,The Plot: The Secret Story of the Protocols of the Elders of Zion,Will Eisner-Stephen Eric Bronner-Umberto Eco-Sergei Nilus,3.73,393328600,9.78039E+12,eng,160,1056,129
33507,Twenty Thousand Leagues Under the Sea (Extraordinary Voyages  #6),Jules Verne-Anthony Bonner,3.88,076072850X,9.78076E+12,eng,394,135778,2925
33512,One Thousand White Women: The Journals of May Dodd (One Thousand White Women  #1),Jim Fergus,3.88,312199430,9.78031E+12,eng,434,97955,7382
33513,The White Man's Burden: Why the West's Efforts to Aid the Rest Have Done So Much Ill and So Little Good,William Easterly,3.83,143038826,9.78014E+12,eng,436,4317,232
33514,The Elements of Style,William Strunk Jr.-E.B. White,4.2,205313426,9.78021E+12,en-US,128,50645,2432
33532,Dracula,Bram Stoker,3.99,014062063X,9.78014E+12,eng,449,1609,116
33535,Anno Dracula (Anno Dracula  #1),Kim Newman,3.79,2290049662,9.78229E+12,fre,381,6952,522
33536,Happy Hour at Casa Dracula (Casa Dracula  #1),Marta Acosta,3.58,1416520384,9.78142E+12,en-US,314,1971,233
33544,Nightmare At 20 000 Feet,Richard Matheson-Stephen King,4.08,312878273,9.78031E+12,eng,336,6313,261
33547,Hell House,Richard Matheson,3.79,727860992,9.78073E+12,eng,301,28219,1375
33549,The Shrinking Man,Richard Matheson,3.8,575074639,9.78058E+12,eng,201,4132,191
33555,What Dreams May Come,Richard Matheson,3.95,765308703,9.78077E+12,eng,288,8985,797
33561,The Bridegroom,Ha Jin,3.76,375724931,9.78038E+12,eng,240,1724,153
33564,The Crazed,Ha Jin,3.49,1400032148,9.7814E+12,eng,336,1698,145
33567,In the Pond,Ha Jin,3.71,99428164,9.7801E+12,en-GB,160,1212,115
33569,That Was Then  This Is Now,S.E. Hinton,3.91,140389660,9.78014E+12,en-US,159,25827,1547
33574,Hawkes Harbor,S.E. Hinton,3.13,765344726,9.78077E+12,en-US,289,2084,270
33609,Katherine,Anya Seton-Philippa Gregory,4.19,155652532X,9.78156E+12,eng,500,24884,1601
33668,4th of July (Women's Murder Club  #4),James Patterson-Maxine Paetro,4.06,446613363,9.78045E+12,eng,448,60493,1606
33672,Thriller: Stories To Keep You Up All Night,James Patterson-Ted Bell-Raelynn Hillhouse-Gregg Hurwitz-Alex Kava-J.A. Konrath-John Lescroart-David Liss-Eric Van Lustbader-Dennis Lynds-Gayle Lynds-Steve Berry-Chris Mooney-David Morrell-Katherine Neville-Michael Palmer-Douglas Preston-Christopher Reich-James Rollins-M.J. Rose-James Siegel-Grant Blackwood-Brad Thor-M. Diane Vogt-F. Paul Wilson-Lee Child-Lincoln Child-David Dun-Heather Graham-James Grippando-Denise Hamilton-David Liparulo-Christopher  Rice,3.5,778322998,9.78078E+12,eng,568,2363,194
33676,Saving the World and Other Extreme Sports (Maximum Ride  #3),James Patterson,4.15,316155608,9.78032E+12,eng,405,79479,2267
33690,Balkan Ghosts: A Journey Through History,Robert D. Kaplan,3.94,312424930,9.78031E+12,eng,352,2924,271
33722,The Undomestic Goddess,Sophie Kinsella,3.83,385338694,9.78039E+12,eng,404,225988,6427
33723,Girls' Night In,Lauren Henderson-Chris Manby-Sarah Mlynowski-Jill A. Davis-Stella Duffy-Lisa Jewell-Marian Keyes-Sophie Kinsella-Adèle Lang-Carole Matthews-Anna Maxted-Megan McCafferty-Alisa Valdes-Isabel Wolff-Meg Cabot-Jessica Adams-Louise Bagshawe-Emily Barr-Jenny Colgan-Lynda Curnyn-Jennifer Weiner,3.62,373250746,9.78037E+12,eng,325,12504,182
33724,Can You Keep a Secret?,Sophie Kinsella,3.84,440241901,9.78044E+12,eng,374,318669,8838
33726,Crazy For You,Jennifer Crusie,3.78,312932812,9.78031E+12,eng,336,15009,433
33727,Welcome to Temptation (Dempseys  #1),Jennifer Crusie,3.95,312932804,9.78031E+12,eng,416,28454,896
33729,Faking It (Dempseys  #2),Jennifer Crusie,3.92,312932782,9.78031E+12,eng,448,16443,649
33732,Anyone But You,Jennifer Crusie,3.8,037377138X,9.78037E+12,eng,283,17434,852
33733,Strange Bedpersons,Jennifer Crusie,3.5,1551667436,9.78155E+12,eng,256,7696,409
33734,Getting Rid of Bradley,Jennifer Crusie,3.7,1551668653,9.78155E+12,eng,248,12254,585
33735,What The Lady Wants,Jennifer Crusie,3.63,155166951X,9.78155E+12,eng,256,5626,237
33737,Manhunting,Jennifer Crusie,3.77,373772513,9.78037E+12,en-US,328,13098,677
33744,The Unfortunate Miss Fortunes,Jennifer Crusie-Eileen Dreyer-Anne Stuart,3.47,031294098X,9.78031E+12,eng,391,3219,229
33745,Charlie All Night,Jennifer Crusie,3.64,778300757,9.78078E+12,eng,251,9131,379
33753,Coffee at Luke's: An Unauthorized Gilmore Girls Gabfest,Jennifer Crusie-Leah Wilson-Gregory Stevenson,3.55,1933771178,9.78193E+12,eng,197,897,136
33768,Behaving Like Adults,Anna Maxted,3.54,60096683,9.78006E+12,eng,400,2678,108
33774,Running in Heels,Anna Maxted,3.53,60988258,9.78006E+12,eng,432,5689,209
33795,Caucasia,Danzy Senna,4.02,1573227161,9.78157E+12,eng,413,5991,582
33807,The Talbot Odyssey,Nelson DeMille,3.85,446358584,9.78045E+12,eng,544,4747,146
33808,The Lion's Game (John Corey  #2),Nelson DeMille,4.18,446679097,9.78045E+12,eng,720,25837,980
33809,Word of Honor,Nelson DeMille,4.17,446674826,9.78045E+12,eng,880,8115,265
33810,Plum Island (John Corey  #1),Nelson DeMille,4.04,446679089,9.78045E+12,eng,592,34296,1599
33811,By the Rivers of Babylon,Nelson DeMille,3.85,751531235,9.78075E+12,eng,460,5114,204
33813,Gold Coast,Nelson DeMille,4.08,751531219,9.78075E+12,eng,637,20406,1122
33820,Up Country,Nelson DeMille,4.02,446611913,9.78045E+12,eng,880,14167,672
33832,Night Falls Fast: Understanding Suicide,Kay Redfield Jamison,4.09,375701478,9.78038E+12,eng,432,5211,202
33833,Before Night Falls,Reinaldo Arenas-Dolores M. Koch,4.17,1852428082,9.78185E+12,eng,317,3024,246
33835,When True Night Falls (The Coldfire Trilogy  #2),C.S. Friedman,4.14,756403162,9.78076E+12,en-US,560,8026,130
33836,Nightfall,Anne Stuart,3.86,451404750,9.78045E+12,eng,416,962,103
33880,Selected Stories,Andre Dubus,4.27,679767304,9.78068E+12,eng,476,2709,135
33896,Thirteen Moons,Charles Frazier,3.68,375509321,9.78038E+12,eng,422,10155,1535
33906,Story of a Girl,Sara Zarr,3.67,316014532,9.78032E+12,eng,192,14913,1548
33917,The Namesake,Jhumpa Lahiri,3.98,618485228,9.78062E+12,eng,291,203953,9928
33938,The Wheel of Life: A Memoir of Living and Dying,Elisabeth Kübler-Ross,4.16,684846314,9.78068E+12,eng,288,1035,107
33956,The Spook's Apprentice (The Last Apprentice / Wardstone Chronicles  #1),Joseph Delaney,3.98,99456451,9.7801E+12,eng,325,2733,224
33992,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,National Commission on Terrorist Attacks Upon The United States,3.59,393326713,9.78039E+12,eng,592,3196,222
33993,Citizen Girl,Emma McLaughlin-Nicola Kraus,2.4,743266862,9.78074E+12,en-US,305,5362,576
34053,Just So Stories,Rudyard Kipling,4.09,517266555,9.78052E+12,eng,210,38686,795
34057,Captains Courageous,Rudyard Kipling,3.89,543895882,9.78054E+12,eng,161,16522,486
34080,The Waste Land,T.S. Eliot-Michael North,4.11,393974995,9.78039E+12,eng,320,33537,638
34084,The Waste Lands (The Dark Tower  #3),Stephen King-Ned Dameron,4.24,670032565,9.78067E+12,eng,422,138227,3214
34251,The Girl in the Glass,Jeffrey Ford,3.72,60936193,9.78006E+12,eng,304,756,120
34262,Peter and the Starcatchers (Peter and the Starcatchers  #1),Dave Barry-Ridley Pearson-Greg Call,4.03,078684907X,9.78079E+12,eng,452,63112,4227
34264,Peter Pan in Scarlet,Geraldine McCaughrean-Scott M. Fischer,3.54,1416918086,9.78142E+12,eng,307,5322,351
34266,It's All Too Much: An Easy Plan for Living a Richer Life with Less Stuff,Peter Walsh,3.85,743292642,9.78074E+12,eng,230,4580,666
34268,Peter Pan,J.M. Barrie-Michael Hague,4.08,805072454,9.78081E+12,eng,176,199665,5191
34284,The Chronicles of Chrestomanci  Vol. 1 (Chrestomanci  #1-2),Diana Wynne Jones,4.21,006447268X,9.78006E+12,en-US,598,13598,383
34288,The Time of the Ghost,Diana Wynne Jones,3.66,64473546,9.78006E+12,en-US,291,2078,121
34295,Whitethorn Woods,Maeve Binchy,3.6,307265781,9.78031E+12,eng,339,11214,992
34301,Echoes,Maeve Binchy,3.79,440122090,9.78044E+12,en-US,496,9173,442
34303,Firefly Summer,Maeve Binchy,3.9,99498669,9.7801E+12,eng,928,10461,292
34310,The Glass Lake,Maeve Binchy,3.92,752876872,9.78075E+12,eng,704,17203,653
34312,The Copper Beech,Maeve Binchy,3.9,752876813,9.78075E+12,eng,407,18297,366
34440,Doctor Faustus,Thomas Mann-John E. Woods,4.08,375701168,9.78038E+12,eng,535,7516,296
34448,Screwjack,Hunter S. Thompson,3.57,684873214,9.78068E+12,eng,64,3363,164
34449,The Makioka Sisters,Jun'ichirō Tanizaki-Edward G. Seidensticker,4.02,679761640,9.78068E+12,eng,694,4325,414
34452,Many Lives  Many Masters: The True Story of a Prominent Psychiatrist  His Young Patient  and the Past Life Therapy That Changed Both Their Lives,Brian L. Weiss,4.16,446520594,9.78045E+12,eng,217,22628,1790
34459,Metaphors We Live By,George Lakoff-Mark  Johnson,4.09,226468011,9.78023E+12,eng,276,3891,308
34462,Naomi,Jun'ichirō Tanizaki-Anthony H. Chambers,3.69,375724745,9.78038E+12,en-GB,237,3583,265
34473,In Praise of Shadows,Jun'ichirō Tanizaki-Edward G. Seidensticker-Thomas J. Harper-Charles Moore,4.1,918172020,9.78092E+12,eng,56,5813,411
34484,Small Gods (Discworld  #13),Terry Pratchett,4.29,552152978,9.78055E+12,eng,400,80567,1657
34492,Wintersmith (Discworld  #35; Tiffany Aching  #3),Terry Pratchett,4.25,60890312,9.78006E+12,eng,325,39899,1174
34493,Strata,Terry Pratchett,3.49,552133256,9.78055E+12,eng,285,8754,252
34494,The Wee Free Men (Discworld  #30; Tiffany Aching  #1),Terry Pratchett,4.27,60012382,9.78006E+12,eng,390,72982,2707
34495,The Bromeliad Trilogy (Omnibus: Truckers / Diggers / Wings),Terry Pratchett,4.06,60094931,9.78006E+12,eng,502,5681,189
34496,The Unadulterated Cat,Terry Pratchett-Gray Jolliffe,3.83,752853694,9.78075E+12,eng,157,4862,185
34497,The Color of Magic (Discworld  #1; Rincewind  #1),Terry Pratchett,3.99,60855924,9.78006E+12,eng,228,225981,4216
34498,The Truth (Discworld  #25; Industrial Revolution  #2),Terry Pratchett-Олександ­р Михельсон,4.28,413771164,9.78041E+12,eng,336,41665,826
34499,Sourcery (Discworld  #5; Rincewind #3),Terry Pratchett,3.89,61020672,9.78006E+12,eng,276,58140,1159
34501,A Hat Full of Sky (Discworld  #32; Tiffany Aching  #2),Terry Pratchett,4.31,055255264X,9.78055E+12,eng,352,48934,1219
34502,Soul Music (Discworld  #16; Death  #3),Terry Pratchett,4.04,057506689X,9.78058E+12,eng,424,49067,915
34503,The Last Hero (Discworld #27; Rincewind #7),Terry Pratchett-Paul Kidby,4.17,60507772,9.78006E+12,eng,176,25447,480
34504,Wyrd Sisters (Discworld  #6; Witches #2),Terry Pratchett,4.13,61020664,9.78006E+12,eng,265,68849,1792
34506,The Light Fantastic (Discworld  #2; Rincewind #2),Terry Pratchett-Террі Пратчетт-Юлія Прокопець-Творча майстерня «Аґрафка»,3.97,61020702,9.78006E+12,eng,241,86465,1892
34507,Equal Rites (Discworld  #3; Witches  #1),Terry Pratchett,4.02,60855908,9.78006E+12,eng,228,103822,2069
